>	11:06:01	51.129874	17.045684	158.00	20	28	30	0.00	17.00	24.90	2.15478	-1.17316	9.65342
											1.89142	0.24421	10.09874
											1.34554	-0.59855	10.33816
											1.35991	-1.00078	10.29507
											1.45089	-1.38385	10.21366
											1.47483	-1.82438	10.02213
											1.41258	-2.12605	9.84975
											1.56102	-2.39899	9.82102
											1.51314	-2.59053	10.14663
											1.54665	-2.48997	10.18015
											1.51314	-2.34632	10.27591
											1.47004	-2.36068	10.26155
											1.32639	-2.14999	10.19930
											1.10612	-1.89621	9.96946
											0.99120	-1.86269	9.86411
											0.85712	-1.69509	9.86411
											0.86670	-1.53229	10.04128
											1.00556	-1.56102	10.16578
											1.03430	-1.62327	10.48182
											1.11570	-1.65679	10.58237
											1.13006	-1.79086	10.46745
											1.17316	-1.88184	10.10832
											1.09654	-1.80523	9.63427
											1.12527	-1.71904	9.50498
											1.23541	-1.69988	9.57681
											1.15401	-1.50835	9.94551
>	11:06:02	51.129869	17.045691	156.50	21	29	31	0.00	16.90	25.00	0.16759	-3.18429	6.39731
											-0.08619	-3.32315	6.05733
											-0.17717	-3.41413	5.87537
											-0.19632	-3.46680	5.63116
											-0.23463	-3.57215	5.37259
											-0.30646	-3.60088	5.19542
											-0.40223	-3.55778	5.10444
											-0.43096	-3.56257	5.08528
											-0.38786	-3.42371	5.04219
											-0.27773	-3.26090	5.10923
											-0.22027	-3.19387	5.20978
											-0.09577	-3.04542	5.40132
											0.14365	-2.92093	5.73172
											0.44532	-2.86825	6.05254
											2.70066	-2.75812	10.25197
											2.65756	-1.55623	22.60126
											3.16513	-4.04620	25.50304
											0.04788	-6.14831	24.90449
											0.47884	-4.18028	18.13847
											0.30167	-4.53941	11.75553
											-0.58897	-4.45322	8.57603
											-2.59053	-2.45166	4.91290
											-4.22337	-2.88741	3.35667
											-1.37906	-2.79164	2.07817
											-1.37906	-0.90022	8.66701
											-0.70390	-2.17394	12.78983
>	11:06:03	51.129866	17.045702	156.30	21	30	32	0.00	17.00	25.00	-0.18675	-1.77650	10.75954
											-0.24421	-2.03507	10.47224
											-0.18196	-2.35111	10.02213
											-0.20590	-2.76770	9.79707
											-0.27773	-3.18908	9.34696
											-0.56024	-3.42371	9.22246
											-0.84276	-3.56257	9.21289
											-0.24421	-3.48117	8.80587
											1.16358	-3.10767	8.47547
											3.11725	-2.82037	9.13148
											5.12359	-2.56658	10.59195
											7.62793	-2.39420	11.22881
											8.59997	-2.11169	11.57357
											8.57603	-1.35512	11.54484
											8.15944	-1.24020	11.39640
											8.48505	-1.40779	10.98939
											8.47069	-1.47004	10.46266
											7.44597	-1.47483	10.07480
											5.96156	-1.88663	9.95509
											4.80756	-2.38462	9.95509
											3.96959	-2.48518	9.59117
											3.18429	-2.76770	9.36133
											2.14520	-3.34709	9.34218
											1.11091	-3.82115	9.52413
											0.49321	-3.91691	9.61511
											0.15802	-4.13239	9.45231
>	11:06:04	51.129878	17.045694	156.10	20	28	30	0.00	16.90	25.10	1.60412	-3.09331	8.93037
											1.09176	-3.05021	8.85376
											0.94810	-3.05500	9.34218
											1.22104	-3.26569	8.99262
											1.59933	-3.36146	9.26556
											1.89621	-3.58651	9.24162
											1.88184	-3.92649	10.02213
											1.80044	-4.42448	10.13705
											1.64721	-5.02782	10.21366
											1.32639	-5.05655	9.63906
											1.38385	-5.49230	9.39006
											1.67594	-5.65989	9.06445
											1.59933	-5.25288	9.06924
											1.21625	-5.01346	8.97826
											1.07260	-4.34308	8.72447
											1.24977	-4.35745	8.62391
											1.47483	-3.67271	8.33182
											1.40300	-3.56736	8.70053
											1.25935	-3.93607	8.69095
											1.14443	-3.69665	9.12670
											1.46525	-4.20422	9.17937
											1.76213	-4.40054	9.32302
											1.98240	-4.26168	8.77714
											1.55144	-4.57293	8.93037
											1.42694	-3.96001	8.90164
											1.09654	-3.33273	9.36612
>	11:06:05	51.129920	17.045658	158.50	20	28	30	0.00	16.90	25.10	-1.07739	0.44053	7.85777
											-1.39821	1.27372	9.66779
											-1.52271	1.64242	10.63504
											-1.57060	2.09253	9.34218
											-1.73340	2.43730	8.25521
											-1.95846	2.25534	6.01902
											-2.03986	2.51870	3.73495
											-1.46046	2.94008	5.01825
											0.62249	2.18830	12.89517
											1.81002	1.29287	18.60773
											0.39744	2.66714	19.41219
											-1.02472	2.39420	14.86799
											-0.67995	2.52349	13.88158
											0.09577	2.54264	13.04361
											-0.15802	2.00155	16.48647
											-1.29766	1.37427	14.82011
											-2.98318	0.68953	12.25352
											-3.53863	0.52672	9.54329
											-2.97839	0.49799	6.33506
											-2.99754	-0.06225	6.39252
											-2.61926	0.06704	6.28717
											-2.34153	0.41659	9.03093
											-1.08218	0.55545	9.87369
											-0.50757	0.63686	11.24796
											-0.07661	0.60334	11.22881
											-0.30167	0.43574	10.68772
>	11:06:06	51.129929	17.045677	159.00	20	27	30	0.00	16.90	25.20	1.80523	1.08697	11.94707
											1.48441	0.29209	13.22078
											0.85234	0.05746	12.44027
											-0.14365	-0.27773	11.11867
											-0.65601	-0.52194	9.61511
											-0.58897	-0.66559	8.27915
											-0.52194	-0.86670	8.70053
											0.08619	-0.89064	9.17458
											0.51236	-0.76614	10.61110
											0.56503	-0.43096	10.57279
											0.32082	0.10056	10.74518
											0.36871	0.36871	10.36211
											0.38786	0.78530	9.93594
											0.40701	1.03430	9.92636
											0.90022	1.03908	10.39562
											0.37828	1.13006	10.35732
											-0.58419	0.89543	7.20655
											-1.13964	0.71347	3.86424
											-0.22984	0.77093	3.20344
											2.03507	0.29688	6.77080
											2.45166	0.12450	10.99896
											1.33596	0.12929	11.87524
											1.21147	-0.40223	10.56801
											2.27928	-0.34477	12.23437
											3.65834	-0.25857	13.24951
											2.93050	-0.74699	14.30775
>	11:06:07	51.129931	17.045712	158.30	20	27	32	0.00	16.90	25.20	0.97205	1.34075	9.29429
											1.07739	1.09654	9.76834
											1.32160	0.83318	9.79228
											1.77650	0.65601	10.06522
											1.88184	0.32561	10.35253
											1.70467	-0.10056	10.29986
											1.51792	-0.44053	10.45787
											1.43173	-0.61292	10.04607
											1.50356	-0.69911	9.75877
											1.55144	-0.76614	10.19930
											1.56102	-0.71826	10.02213
											0.99599	-0.55067	10.52491
											0.97683	-0.53151	9.97903
											0.94810	-0.53151	9.87369
											1.55144	-0.54588	9.44273
											2.12126	-0.36871	9.51935
											2.95444	-0.11492	10.36689
											3.32315	0.34955	11.56878
											3.05500	0.50757	12.54083
											2.92093	0.53630	12.66533
											2.62405	0.70868	12.83771
											2.12605	0.79966	12.96700
											1.62806	0.86191	11.91355
											1.25456	1.03430	11.59272
											1.01035	1.08218	10.74518
											1.04387	1.09654	10.81221
>	11:06:08	51.129966	17.045719	156.50	20	27	32	0.00	16.90	25.20	1.82438	1.49877	10.14184
											2.54264	1.70467	10.45787
											2.63841	1.99198	10.20888
											2.31759	2.42293	9.31344
											2.07817	2.74854	8.17380
											1.94409	2.80600	7.98227
											1.52750	2.77727	7.86735
											1.61369	2.66714	9.14585
											1.84832	2.43730	9.86411
											1.30245	2.09732	10.86968
											1.58017	1.59454	11.04206
											0.83318	1.77650	11.05163
											-0.18196	1.84354	10.32859
											-0.56982	1.81480	9.16500
											-1.30245	2.18351	9.63906
											-1.06303	2.00155	9.80186
											-0.89064	1.88663	11.38682
											-0.77093	1.96803	11.62624
											-0.97683	1.94888	11.45865
											-1.27850	2.28886	10.63026
											-1.39821	2.72939	9.30387
											-1.69031	3.01191	8.35576
											-1.53229	3.46680	7.55131
											-1.59933	3.79242	7.70454
											-1.29766	3.92170	7.96311
											-1.08218	4.01747	8.68616
>	11:06:07	51.130043	17.045606	147.90	20	26	31	0.00	16.90	25.20	1.51792	-0.40701	10.84095
											1.53708	-0.45011	11.30063
											1.46525	-0.38307	11.51611
											1.00556	-0.37828	11.07079
											0.13886	-0.63207	9.04529
											0.45011	-0.89543	9.53850
											0.90022	-1.08697	10.44351
											0.85712	-1.15879	10.80264
											0.70390	-1.13485	10.27112
											0.71826	-1.09654	9.68215
											0.77093	-0.95768	10.34774
											1.09176	-0.64643	11.43471
											1.58017	-0.35434	11.92791
											1.13964	-0.13886	11.35809
											0.36871	0.10534	9.67257
											-0.46926	0.16759	7.73806
											-0.29209	0.02873	6.61757
											0.04788	0.00958	8.17859
											0.44532	-0.00958	10.97023
											0.60813	-0.11492	12.76110
											0.06225	-0.29688	12.51210
											-0.76614	-0.13408	10.74997
											-1.45567	-0.15323	8.68138
											-1.40300	-0.13408	8.11634
											-1.01514	-0.25379	9.21289
											-0.94332	-0.42138	10.82179
>	11:06:08	51.130072	17.045553	144.30	17	22	25	0.00	16.90	25.10	1.04387	0.25857	10.26634
											0.86191	0.51715	11.88961
											0.18675	0.89543	11.40598
											0.19632	1.39821	10.33337
											0.43096	1.69988	9.88326
											0.56024	1.84832	10.21845
											0.21069	1.41258	10.78348
											-0.32561	1.03908	10.77391
											-0.20111	0.36871	10.29507
											0.02394	-0.05267	10.23282
											0.79009	-0.24421	10.29986
											0.75178	-0.64165	10.03170
											0.07183	-0.90501	10.09395
											-0.60334	-0.97683	9.96946
											-0.62728	-1.18274	9.93115
											-0.68953	-1.38864	9.95030
											-0.19632	-1.58975	10.91277
											0.23942	-1.53708	11.14261
											0.25379	-1.66158	10.61110
											-0.47884	-1.36948	10.26155
											-0.29209	-0.96247	9.99819
											-0.13886	-0.32082	9.67257
											0.13408	0.22505	8.30309
											0.71826	0.56024	7.95833
											1.05345	0.82361	9.11712
